clave,descripcion,unidad,cantidad,valor_unitario,importe,status
01010101,Concepto #1922,H87,7,419.01,2933.07,Libre
01010101,Concepto #1923,H87,3,211.52,634.56,Libre
01010101,Concepto #1924,H87,7,194.38,1360.66,Libre
01010101,Concepto #1925,H87,5,482.01,2410.05,Libre
01010101,Concepto #1926,H87,7,375.77,2630.39,Libre
01010101,Concepto #1927,H87,5,261.18,1305.9,Libre
01010101,Concepto #1928,H87,6,256.74,1540.44,Libre
01010101,Concepto #1929,H87,2,437.95,875.9,Libre
01010101,Concepto #1930,H87,10,142.03,1420.3,Libre
01010101,Concepto #1931,H87,9,213.35,1920.15,Libre
01010101,Concepto #1932,H87,2,451.76,903.52,Libre
01010101,Concepto #1933,H87,9,85.8,772.2,Libre
01010101,Concepto #1934,H87,10,111.93,1119.3,Libre
01010101,Concepto #1935,H87,9,341.66,3074.94,Libre
01010101,Concepto #1936,H87,5,469.76,2348.8,Libre
01010101,Concepto #1937,H87,2,440.06,880.12,Libre
01010101,Concepto #1938,H87,8,246.13,1969.04,Libre
01010101,Concepto #1939,H87,10,245.8,2458.0,Libre
01010101,Concepto #1940,H87,8,120.72,965.76,Libre
01010101,Concepto #1941,H87,8,422.43,3379.44,Libre
01010101,Concepto #1942,H87,6,444.36,2666.16,Libre
01010101,Concepto #1943,H87,2,282.57,565.14,Libre
01010101,Concepto #1944,H87,10,263.45,2634.5,Libre
01010101,Concepto #1945,H87,5,202.58,1012.9,Libre
01010101,Concepto #1946,H87,5,100.99,504.95,Libre
01010101,Concepto #1947,H87,4,468.9,1875.6,Libre
01010101,Concepto #1948,H87,6,465.02,2790.12,Libre
01010101,Concepto #1949,H87,4,310.63,1242.52,Libre
01010101,Concepto #1950,H87,8,496.45,3971.6,Libre
01010101,Concepto #1951,H87,4,322.46,1289.84,Libre
01010101,Concepto #1952,H87,9,209.07,1881.63,Libre
01010101,Concepto #1953,H87,2,391.49,782.98,Libre
01010101,Concepto #1954,H87,4,271.0,1084.0,Libre
01010101,Concepto #1955,H87,1,377.15,377.15,Libre
01010101,Concepto #1956,H87,8,495.24,3961.92,Libre
01010101,Concepto #1957,H87,5,249.69,1248.45,Libre
01010101,Concepto #1958,H87,2,52.5,105.0,Libre
01010101,Concepto #1959,H87,1,258.87,258.87,Libre
01010101,Concepto #1960,H87,6,386.94,2321.64,Libre
01010101,Concepto #1961,H87,3,193.26,579.78,Libre
01010101,Concepto #1962,H87,3,171.56,514.68,Libre
01010101,Concepto #1963,H87,4,430.93,1723.72,Libre
01010101,Concepto #1964,H87,4,331.65,1326.6,Libre
01010101,Concepto #1965,H87,4,408.44,1633.76,Libre
01010101,Concepto #1966,H87,7,103.34,723.38,Libre
01010101,Concepto #1967,H87,8,317.09,2536.72,Libre
01010101,Concepto #1968,H87,6,199.46,1196.76,Libre
01010101,Concepto #1969,H87,10,146.68,1466.8,Libre
01010101,Concepto #1970,H87,10,496.22,4962.2,Libre
01010101,Concepto #1971,H87,1,184.44,184.44,Libre
01010101,Concepto #1972,H87,1,250.54,250.54,Libre
01010101,Concepto #1973,H87,9,112.0,1008.0,Libre
01010101,Concepto #1974,H87,8,368.55,2948.4,Libre
01010101,Concepto #1975,H87,6,283.0,1698.0,Libre
01010101,Concepto #1976,H87,4,92.8,371.2,Libre
01010101,Concepto #1977,H87,9,430.3,3872.7,Libre
01010101,Concepto #1978,H87,9,134.13,1207.17,Libre
01010101,Concepto #1979,H87,9,457.1,4113.9,Libre
01010101,Concepto #1980,H87,7,288.73,2021.11,Libre
01010101,Concepto #1981,H87,4,215.43,861.72,Libre
01010101,Concepto #1982,H87,4,451.77,1807.08,Libre
01010101,Concepto #1983,H87,9,68.48,616.32,Libre
01010101,Concepto #1984,H87,10,307.7,3077.0,Libre
01010101,Concepto #1985,H87,6,116.2,697.2,Libre
01010101,Concepto #1986,H87,9,333.49,3001.41,Libre
01010101,Concepto #1987,H87,7,160.3,1122.1,Libre
01010101,Concepto #1988,H87,9,156.39,1407.51,Libre
01010101,Concepto #1989,H87,6,495.31,2971.86,Libre
01010101,Concepto #1990,H87,1,52.01,52.01,Libre
01010101,Concepto #1991,H87,10,71.51,715.1,Libre
01010101,Concepto #1992,H87,7,305.76,2140.32,Libre
01010101,Concepto #1993,H87,6,235.42,1412.52,Libre
01010101,Concepto #1994,H87,1,171.21,171.21,Libre
01010101,Concepto #1995,H87,10,334.9,3349.0,Libre
01010101,Concepto #1996,H87,2,190.36,380.72,Libre
01010101,Concepto #1997,H87,9,383.25,3449.25,Libre
01010101,Concepto #1998,H87,1,238.97,238.97,Libre
01010101,Concepto #1999,H87,4,325.4,1301.6,Libre
01010101,Concepto #2000,H87,3,497.25,1491.75,Libre
01010101,Concepto #2001,H87,10,493.41,4934.1,Libre
01010101,Concepto #2002,H87,3,53.83,161.49,Libre
01010101,Concepto #2003,H87,8,421.9,3375.2,Libre
01010101,Concepto #2004,H87,6,329.09,1974.54,Libre
01010101,Concepto #2005,H87,9,161.29,1451.61,Libre
01010101,Concepto #2006,H87,2,158.39,316.78,Libre
01010101,Concepto #2007,H87,8,55.39,443.12,Libre
01010101,Concepto #2008,H87,3,392.88,1178.64,Libre
01010101,Concepto #2009,H87,3,316.86,950.58,Libre
01010101,Concepto #2010,H87,6,365.23,2191.38,Libre
01010101,Concepto #2011,H87,10,50.72,507.2,Libre
01010101,Concepto #2012,H87,6,372.64,2235.84,Libre
01010101,Concepto #2013,H87,2,270.25,540.5,Libre
01010101,Concepto #2014,H87,7,225.61,1579.27,Libre
01010101,Concepto #2015,H87,8,243.57,1948.56,Libre
01010101,Concepto #2016,H87,2,350.06,700.12,Libre
01010101,Concepto #2017,H87,4,423.01,1692.04,Libre
01010101,Concepto #2018,H87,5,247.89,1239.45,Libre
01010101,Concepto #2019,H87,2,179.71,359.42,Libre
01010101,Concepto #2020,H87,1,403.68,403.68,Libre
01010101,Concepto #2021,H87,10,115.51,1155.1,Libre
01010101,Concepto #2022,H87,1,472.92,472.92,Libre
01010101,Concepto #2023,H87,9,165.72,1491.48,Libre
01010101,Concepto #2024,H87,9,70.89,638.01,Libre
01010101,Concepto #2025,H87,3,99.14,297.42,Libre
01010101,Concepto #2026,H87,6,95.52,573.12,Libre
01010101,Concepto #2027,H87,2,451.75,903.5,Libre
01010101,Concepto #2028,H87,3,439.25,1317.75,Libre
01010101,Concepto #2029,H87,5,94.89,474.45,Libre
01010101,Concepto #2030,H87,3,436.9,1310.7,Libre
01010101,Concepto #2031,H87,3,192.41,577.23,Libre
01010101,Concepto #2032,H87,3,73.66,220.98,Libre
01010101,Concepto #2033,H87,9,262.48,2362.32,Libre
01010101,Concepto #2034,H87,6,162.6,975.6,Libre
01010101,Concepto #2035,H87,10,249.91,2499.1,Libre
01010101,Concepto #2036,H87,5,246.29,1231.45,Libre
01010101,Concepto #2037,H87,10,109.38,1093.8,Libre
01010101,Concepto #2038,H87,10,374.44,3744.4,Libre
01010101,Concepto #2039,H87,1,347.86,347.86,Libre
01010101,Concepto #2040,H87,10,139.02,1390.2,Libre
01010101,Concepto #2041,H87,2,492.82,985.64,Libre
01010101,Concepto #2042,H87,9,341.72,3075.48,Libre
01010101,Concepto #2043,H87,9,162.97,1466.73,Libre
01010101,Concepto #2044,H87,1,226.18,226.18,Libre
01010101,Concepto #2045,H87,6,123.29,739.74,Libre
01010101,Concepto #2046,H87,4,402.88,1611.52,Libre
01010101,Concepto #2047,H87,9,424.89,3824.01,Libre
01010101,Concepto #2048,H87,10,71.8,718.0,Libre
01010101,Concepto #2049,H87,8,287.61,2300.88,Libre
01010101,Concepto #2050,H87,2,314.61,629.22,Libre
01010101,Concepto #2051,H87,7,118.61,830.27,Libre
01010101,Concepto #2052,H87,10,462.37,4623.7,Libre
01010101,Concepto #2053,H87,6,400.8,2404.8,Libre
01010101,Concepto #2054,H87,4,203.59,814.36,Libre
01010101,Concepto #2055,H87,2,297.41,594.82,Libre
01010101,Concepto #2056,H87,10,208.82,2088.2,Libre
01010101,Concepto #2057,H87,9,462.22,4159.98,Libre
01010101,Concepto #2058,H87,5,398.09,1990.45,Libre
01010101,Concepto #2059,H87,8,398.29,3186.32,Libre
01010101,Concepto #2060,H87,10,245.24,2452.4,Libre
01010101,Concepto #2061,H87,1,184.71,184.71,Libre
01010101,Concepto #2062,H87,1,299.3,299.3,Libre
01010101,Concepto #2063,H87,5,63.44,317.2,Libre
01010101,Concepto #2064,H87,1,68.55,68.55,Libre
01010101,Concepto #2065,H87,6,90.25,541.5,Libre
01010101,Concepto #2066,H87,7,340.18,2381.26,Libre
01010101,Concepto #2067,H87,9,109.99,989.91,Libre
01010101,Concepto #2068,H87,5,236.37,1181.85,Libre
01010101,Concepto #2069,H87,10,54.27,542.7,Libre
01010101,Concepto #2070,H87,4,161.34,645.36,Libre
01010101,Concepto #2071,H87,9,316.75,2850.75,Libre
01010101,Concepto #2072,H87,2,496.57,993.14,Libre
01010101,Concepto #2073,H87,2,94.98,189.96,Libre
01010101,Concepto #2074,H87,8,492.35,3938.8,Libre
01010101,Concepto #2075,H87,7,447.6,3133.2,Libre
01010101,Concepto #2076,H87,1,348.41,348.41,Libre
01010101,Concepto #2077,H87,3,334.47,1003.41,Libre
01010101,Concepto #2078,H87,9,392.78,3535.02,Libre
01010101,Concepto #2079,H87,4,402.72,1610.88,Libre
01010101,Concepto #2080,H87,2,419.09,838.18,Libre
01010101,Concepto #2081,H87,3,56.84,170.52,Libre
01010101,Concepto #2082,H87,4,479.96,1919.84,Libre
01010101,Concepto #2083,H87,3,140.27,420.81,Libre
01010101,Concepto #2084,H87,3,303.15,909.45,Libre
01010101,Concepto #2085,H87,3,264.14,792.42,Libre
01010101,Concepto #2086,H87,9,253.68,2283.12,Libre
01010101,Concepto #2087,H87,8,156.09,1248.72,Libre
01010101,Concepto #2088,H87,8,418.61,3348.88,Libre
01010101,Concepto #2089,H87,10,76.36,763.6,Libre
01010101,Concepto #2090,H87,9,319.35,2874.15,Libre
01010101,Concepto #2091,H87,6,75.62,453.72,Libre
01010101,Concepto #2092,H87,6,129.69,778.14,Libre
01010101,Concepto #2093,H87,1,396.73,396.73,Libre
01010101,Concepto #2094,H87,5,151.31,756.55,Libre
01010101,Concepto #2095,H87,10,152.73,1527.3,Libre
01010101,Concepto #2096,H87,10,215.32,2153.2,Libre
01010101,Concepto #2097,H87,6,406.9,2441.4,Libre
01010101,Concepto #2098,H87,6,115.62,693.72,Libre
01010101,Concepto #2099,H87,4,113.57,454.28,Libre
01010101,Concepto #2100,H87,7,257.1,1799.7,Libre
01010101,Concepto #2101,H87,7,241.3,1689.1,Libre
01010101,Concepto #2102,H87,5,141.96,709.8,Libre
01010101,Concepto #2103,H87,10,190.63,1906.3,Libre
01010101,Concepto #2104,H87,6,344.62,2067.72,Libre
01010101,Concepto #2105,H87,6,346.02,2076.12,Libre
01010101,Concepto #2106,H87,5,197.63,988.15,Libre
01010101,Concepto #2107,H87,2,431.19,862.38,Libre
01010101,Concepto #2108,H87,10,386.01,3860.1,Libre
01010101,Concepto #2109,H87,4,161.08,644.32,Libre
01010101,Concepto #2110,H87,8,464.13,3713.04,Libre
01010101,Concepto #2111,H87,5,289.07,1445.35,Libre
01010101,Concepto #2112,H87,8,374.42,2995.36,Libre
01010101,Concepto #2113,H87,5,415.64,2078.2,Libre
01010101,Concepto #2114,H87,6,127.17,763.02,Libre
01010101,Concepto #2115,H87,3,401.09,1203.27,Libre
01010101,Concepto #2116,H87,7,92.41,646.87,Libre
01010101,Concepto #2117,H87,6,313.73,1882.38,Libre
01010101,Concepto #2118,H87,9,393.83,3544.47,Libre
01010101,Concepto #2119,H87,5,375.45,1877.25,Libre
01010101,Concepto #2120,H87,2,398.08,796.16,Libre
01010101,Concepto #2121,H87,5,155.53,777.65,Libre
01010101,Concepto #2122,H87,9,434.82,3913.38,Libre
01010101,Concepto #2123,H87,10,497.41,4974.1,Libre
01010101,Concepto #2124,H87,2,439.17,878.34,Libre
01010101,Concepto #2125,H87,4,117.79,471.16,Libre
01010101,Concepto #2126,H87,2,427.4,854.8,Libre
01010101,Concepto #2127,H87,5,452.31,2261.55,Libre
01010101,Concepto #2128,H87,3,254.02,762.06,Libre
01010101,Concepto #2129,H87,3,179.62,538.86,Libre
01010101,Concepto #2130,H87,7,443.18,3102.26,Libre
01010101,Concepto #2131,H87,3,343.97,1031.91,Libre
01010101,Concepto #2132,H87,2,153.65,307.3,Libre
01010101,Concepto #2133,H87,5,348.31,1741.55,Libre
01010101,Concepto #2134,H87,8,417.39,3339.12,Libre
01010101,Concepto #2135,H87,3,263.33,789.99,Libre
01010101,Concepto #2136,H87,7,76.08,532.56,Libre
01010101,Concepto #2137,H87,2,421.76,843.52,Libre
01010101,Concepto #2138,H87,3,99.58,298.74,Libre
01010101,Concepto #2139,H87,1,242.58,242.58,Libre
01010101,Concepto #2140,H87,9,145.81,1312.29,Libre
01010101,Concepto #2141,H87,4,161.73,646.92,Libre
01010101,Concepto #2142,H87,6,285.26,1711.56,Libre
01010101,Concepto #2143,H87,6,172.2,1033.2,Libre
01010101,Concepto #2144,H87,5,394.43,1972.15,Libre
01010101,Concepto #2145,H87,10,159.11,1591.1,Libre
01010101,Concepto #2146,H87,4,498.0,1992.0,Libre
01010101,Concepto #2147,H87,8,89.44,715.52,Libre
01010101,Concepto #2148,H87,7,372.07,2604.49,Libre
01010101,Concepto #2149,H87,1,288.81,288.81,Libre
01010101,Concepto #2150,H87,1,180.94,180.94,Libre
01010101,Concepto #2151,H87,5,420.44,2102.2,Libre
01010101,Concepto #2152,H87,5,124.55,622.75,Libre
01010101,Concepto #2153,H87,3,418.31,1254.93,Libre
01010101,Concepto #2154,H87,9,290.1,2610.9,Libre
01010101,Concepto #2155,H87,10,149.21,1492.1,Libre
01010101,Concepto #2156,H87,8,251.99,2015.92,Libre
01010101,Concepto #2157,H87,1,402.92,402.92,Libre
01010101,Concepto #2158,H87,2,295.88,591.76,Libre
01010101,Concepto #2159,H87,7,354.3,2480.1,Libre
01010101,Concepto #2160,H87,6,474.9,2849.4,Libre
01010101,Concepto #2161,H87,5,386.49,1932.45,Libre
01010101,Concepto #2162,H87,10,154.1,1541.0,Libre
01010101,Concepto #2163,H87,1,53.85,53.85,Libre
01010101,Concepto #2164,H87,2,248.77,497.54,Libre
01010101,Concepto #2165,H87,7,472.13,3304.91,Libre
01010101,Concepto #2166,H87,10,262.25,2622.5,Libre
01010101,Concepto #2167,H87,5,340.5,1702.5,Libre
01010101,Concepto #2168,H87,1,217.35,217.35,Libre
01010101,Concepto #2169,H87,2,448.54,897.08,Libre
01010101,Concepto #2170,H87,10,297.84,2978.4,Libre
01010101,Concepto #2171,H87,10,279.43,2794.3,Libre
01010101,Concepto #2172,H87,2,325.73,651.46,Libre
01010101,Concepto #2173,H87,3,98.5,295.5,Libre
01010101,Concepto #2174,H87,4,52.69,210.76,Libre
01010101,Concepto #2175,H87,9,423.11,3807.99,Libre
01010101,Concepto #2176,H87,10,448.53,4485.3,Libre
01010101,Concepto #2177,H87,4,497.88,1991.52,Libre
01010101,Concepto #2178,H87,10,225.13,2251.3,Libre
01010101,Concepto #2179,H87,10,122.93,1229.3,Libre
01010101,Concepto #2180,H87,6,358.57,2151.42,Libre
01010101,Concepto #2181,H87,7,395.46,2768.22,Libre
01010101,Concepto #2182,H87,4,166.73,666.92,Libre
01010101,Concepto #2183,H87,3,58.39,175.17,Libre
01010101,Concepto #2184,H87,9,317.67,2859.03,Libre
01010101,Concepto #2185,H87,8,485.46,3883.68,Libre
01010101,Concepto #2186,H87,6,494.26,2965.56,Libre
01010101,Concepto #2187,H87,7,498.46,3489.22,Libre
01010101,Concepto #2188,H87,2,117.82,235.64,Libre
01010101,Concepto #2189,H87,7,107.72,754.04,Libre
01010101,Concepto #2190,H87,2,115.59,231.18,Libre
01010101,Concepto #2191,H87,9,264.81,2383.29,Libre
01010101,Concepto #2192,H87,4,261.92,1047.68,Libre
01010101,Concepto #2193,H87,4,139.89,559.56,Libre
01010101,Concepto #2194,H87,3,289.32,867.96,Libre
01010101,Concepto #2195,H87,5,402.79,2013.95,Libre
01010101,Concepto #2196,H87,2,157.25,314.5,Libre
01010101,Concepto #2197,H87,7,104.87,734.09,Libre
01010101,Concepto #2198,H87,1,391.76,391.76,Libre
01010101,Concepto #2199,H87,2,217.63,435.26,Libre
01010101,Concepto #2200,H87,1,122.84,122.84,Libre
01010101,Concepto #2201,H87,5,277.22,1386.1,Libre
01010101,Concepto #2202,H87,3,81.59,244.77,Libre
01010101,Concepto #2203,H87,8,419.89,3359.12,Libre
01010101,Concepto #2204,H87,9,255.38,2298.42,Libre
01010101,Concepto #2205,H87,1,175.85,175.85,Libre
01010101,Concepto #2206,H87,2,86.75,173.5,Libre
01010101,Concepto #2207,H87,3,230.11,690.33,Libre
01010101,Concepto #2208,H87,1,84.34,84.34,Libre
01010101,Concepto #2209,H87,2,479.09,958.18,Libre
01010101,Concepto #2210,H87,2,192.77,385.54,Libre
01010101,Concepto #2211,H87,1,378.83,378.83,Libre
01010101,Concepto #2212,H87,10,95.99,959.9,Libre
01010101,Concepto #2213,H87,5,312.2,1561.0,Libre
01010101,Concepto #2214,H87,5,362.9,1814.5,Libre
01010101,Concepto #2215,H87,6,459.87,2759.22,Libre
01010101,Concepto #2216,H87,1,312.44,312.44,Libre
01010101,Concepto #2217,H87,9,121.77,1095.93,Libre
01010101,Concepto #2218,H87,1,102.29,102.29,Libre
01010101,Concepto #2219,H87,9,363.02,3267.18,Libre
01010101,Concepto #2220,H87,4,261.33,1045.32,Libre
01010101,Concepto #2221,H87,5,400.03,2000.15,Libre
01010101,Concepto #2222,H87,3,303.21,909.63,Libre
01010101,Concepto #2223,H87,6,238.34,1430.04,Libre
01010101,Concepto #2224,H87,9,234.43,2109.87,Libre
01010101,Concepto #2225,H87,10,412.45,4124.5,Libre
01010101,Concepto #2226,H87,8,313.03,2504.24,Libre
01010101,Concepto #2227,H87,6,175.96,1055.76,Libre
01010101,Concepto #2228,H87,7,379.66,2657.62,Libre
01010101,Concepto #2229,H87,7,348.96,2442.72,Libre
01010101,Concepto #2230,H87,6,219.49,1316.94,Libre
01010101,Concepto #2231,H87,2,347.55,695.1,Libre
01010101,Concepto #2232,H87,2,216.8,433.6,Libre
01010101,Concepto #2233,H87,5,90.95,454.75,Libre
01010101,Concepto #2234,H87,10,319.93,3199.3,Libre
01010101,Concepto #2235,H87,1,402.41,402.41,Libre
01010101,Concepto #2236,H87,5,275.47,1377.35,Libre
01010101,Concepto #2237,H87,5,368.68,1843.4,Libre
01010101,Concepto #2238,H87,7,496.0,3472.0,Libre
01010101,Concepto #2239,H87,6,135.76,814.56,Libre
01010101,Concepto #2240,H87,4,312.22,1248.88,Libre
01010101,Concepto #2241,H87,9,371.89,3347.01,Libre
01010101,Concepto #2242,H87,9,182.89,1646.01,Libre
01010101,Concepto #2243,H87,7,118.74,831.18,Libre
01010101,Concepto #2244,H87,10,403.73,4037.3,Libre
01010101,Concepto #2245,H87,9,235.22,2116.98,Libre
01010101,Concepto #2246,H87,6,437.06,2622.36,Libre
01010101,Concepto #2247,H87,2,306.09,612.18,Libre
01010101,Concepto #2248,H87,4,352.79,1411.16,Libre
01010101,Concepto #2249,H87,4,499.08,1996.32,Libre
01010101,Concepto #2250,H87,9,257.6,2318.4,Libre
01010101,Concepto #2251,H87,8,361.42,2891.36,Libre
01010101,Concepto #2252,H87,6,282.35,1694.1,Libre
01010101,Concepto #2253,H87,2,405.48,810.96,Libre
01010101,Concepto #2254,H87,6,217.8,1306.8,Libre
01010101,Concepto #2255,H87,10,422.62,4226.2,Libre
01010101,Concepto #2256,H87,7,146.53,1025.71,Libre
01010101,Concepto #2257,H87,10,498.39,4983.9,Libre
01010101,Concepto #2258,H87,4,378.93,1515.72,Libre
01010101,Concepto #2259,H87,9,86.39,777.51,Libre
01010101,Concepto #2260,H87,8,294.54,2356.32,Libre
01010101,Concepto #2261,H87,6,480.7,2884.2,Libre
01010101,Concepto #2262,H87,10,397.39,3973.9,Libre
01010101,Concepto #2263,H87,3,54.34,163.02,Libre
01010101,Concepto #2264,H87,8,360.64,2885.12,Libre
01010101,Concepto #2265,H87,4,480.97,1923.88,Libre
01010101,Concepto #2266,H87,5,95.59,477.95,Libre
01010101,Concepto #2267,H87,9,227.19,2044.71,Libre
01010101,Concepto #2268,H87,4,251.59,1006.36,Libre
01010101,Concepto #2269,H87,7,249.41,1745.87,Libre
01010101,Concepto #2270,H87,1,286.63,286.63,Libre
01010101,Concepto #2271,H87,2,290.28,580.56,Libre
01010101,Concepto #2272,H87,1,266.49,266.49,Libre
01010101,Concepto #2273,H87,5,376.74,1883.7,Libre
01010101,Concepto #2274,H87,6,402.88,2417.28,Libre
01010101,Concepto #2275,H87,5,200.76,1003.8,Libre
01010101,Concepto #2276,H87,5,416.27,2081.35,Libre
01010101,Concepto #2277,H87,3,274.35,823.05,Libre
01010101,Concepto #2278,H87,4,463.51,1854.04,Libre
01010101,Concepto #2279,H87,1,288.63,288.63,Libre
01010101,Concepto #2280,H87,7,470.0,3290.0,Libre
01010101,Concepto #2281,H87,8,109.7,877.6,Libre
01010101,Concepto #2282,H87,5,498.72,2493.6,Libre
01010101,Concepto #2283,H87,5,262.54,1312.7,Libre
01010101,Concepto #2284,H87,7,464.55,3251.85,Libre
01010101,Concepto #2285,H87,10,261.71,2617.1,Libre
01010101,Concepto #2286,H87,9,369.88,3328.92,Libre
01010101,Concepto #2287,H87,10,386.72,3867.2,Libre
01010101,Concepto #2288,H87,8,426.49,3411.92,Libre
01010101,Concepto #2289,H87,4,340.08,1360.32,Libre
01010101,Concepto #2290,H87,8,90.29,722.32,Libre
01010101,Concepto #2291,H87,2,254.21,508.42,Libre
01010101,Concepto #2292,H87,8,398.6,3188.8,Libre
01010101,Concepto #2293,H87,5,394.98,1974.9,Libre
01010101,Concepto #2294,H87,6,387.31,2323.86,Libre
01010101,Concepto #2295,H87,1,185.14,185.14,Libre
01010101,Concepto #2296,H87,6,226.16,1356.96,Libre
01010101,Concepto #2297,H87,3,342.77,1028.31,Libre
01010101,Concepto #2298,H87,10,389.81,3898.1,Libre
01010101,Concepto #2299,H87,4,271.2,1084.8,Libre
01010101,Concepto #2300,H87,8,371.85,2974.8,Libre
01010101,Concepto #2301,H87,7,135.5,948.5,Libre
01010101,Concepto #2302,H87,8,163.85,1310.8,Libre
01010101,Concepto #2303,H87,10,179.25,1792.5,Libre
01010101,Concepto #2304,H87,8,357.07,2856.56,Libre
01010101,Concepto #2305,H87,2,324.03,648.06,Libre
01010101,Concepto #2306,H87,3,276.37,829.11,Libre
01010101,Concepto #2307,H87,3,156.88,470.64,Libre
01010101,Concepto #2308,H87,10,309.8,3098.0,Libre
01010101,Concepto #2309,H87,5,295.58,1477.9,Libre
01010101,Concepto #2310,H87,7,123.01,861.07,Libre
01010101,Concepto #2311,H87,5,147.9,739.5,Libre
01010101,Concepto #2312,H87,1,167.35,167.35,Libre
01010101,Concepto #2313,H87,6,104.75,628.5,Libre
01010101,Concepto #2314,H87,10,494.7,4947.0,Libre
01010101,Concepto #2315,H87,2,277.01,554.02,Libre
01010101,Concepto #2316,H87,2,172.79,345.58,Libre
01010101,Concepto #2317,H87,7,205.01,1435.07,Libre
01010101,Concepto #2318,H87,2,311.72,623.44,Libre
01010101,Concepto #2319,H87,5,485.26,2426.3,Libre
01010101,Concepto #2320,H87,1,142.08,142.08,Libre
01010101,Concepto #2321,H87,9,180.22,1621.98,Libre
01010101,Concepto #2322,H87,7,193.1,1351.7,Libre
01010101,Concepto #2323,H87,3,396.84,1190.52,Libre
01010101,Concepto #2324,H87,8,135.7,1085.6,Libre
01010101,Concepto #2325,H87,2,475.66,951.32,Libre
01010101,Concepto #2326,H87,10,462.38,4623.8,Libre
01010101,Concepto #2327,H87,7,194.9,1364.3,Libre
01010101,Concepto #2328,H87,10,116.66,1166.6,Libre
01010101,Concepto #2329,H87,5,172.27,861.35,Libre
01010101,Concepto #2330,H87,8,267.38,2139.04,Libre
01010101,Concepto #2331,H87,5,457.23,2286.15,Libre
01010101,Concepto #2332,H87,10,156.55,1565.5,Libre
01010101,Concepto #2333,H87,3,274.91,824.73,Libre
01010101,Concepto #2334,H87,7,236.34,1654.38,Libre
01010101,Concepto #2335,H87,6,461.57,2769.42,Libre
01010101,Concepto #2336,H87,6,75.66,453.96,Libre
01010101,Concepto #2337,H87,10,238.82,2388.2,Libre
01010101,Concepto #2338,H87,8,428.55,3428.4,Libre
01010101,Concepto #2339,H87,8,182.86,1462.88,Libre
01010101,Concepto #2340,H87,10,73.47,734.7,Libre
01010101,Concepto #2341,H87,3,484.69,1454.07,Libre
01010101,Concepto #2342,H87,2,375.06,750.12,Libre
01010101,Concepto #2343,H87,9,295.42,2658.78,Libre
01010101,Concepto #2344,H87,7,344.62,2412.34,Libre
01010101,Concepto #2345,H87,8,484.56,3876.48,Libre
01010101,Concepto #2346,H87,5,214.28,1071.4,Libre
01010101,Concepto #2347,H87,4,296.41,1185.64,Libre
01010101,Concepto #2348,H87,9,339.98,3059.82,Libre
01010101,Concepto #2349,H87,1,290.15,290.15,Libre
01010101,Concepto #2350,H87,4,108.48,433.92,Libre
01010101,Concepto #2351,H87,5,358.47,1792.35,Libre
01010101,Concepto #2352,H87,7,305.42,2137.94,Libre
01010101,Concepto #2353,H87,1,388.4,388.4,Libre
01010101,Concepto #2354,H87,2,376.23,752.46,Libre
01010101,Concepto #2355,H87,4,245.12,980.48,Libre
01010101,Concepto #2356,H87,2,402.94,805.88,Libre
01010101,Concepto #2357,H87,1,267.85,267.85,Libre
01010101,Concepto #2358,H87,2,164.73,329.46,Libre
01010101,Concepto #2359,H87,8,255.13,2041.04,Libre
01010101,Concepto #2360,H87,6,410.6,2463.6,Libre
01010101,Concepto #2361,H87,4,134.35,537.4,Libre
01010101,Concepto #2362,H87,3,201.85,605.55,Libre
01010101,Concepto #2363,H87,2,69.74,139.48,Libre
01010101,Concepto #2364,H87,8,373.87,2990.96,Libre
01010101,Concepto #2365,H87,6,415.38,2492.28,Libre
01010101,Concepto #2366,H87,10,395.25,3952.5,Libre
01010101,Concepto #2367,H87,6,84.04,504.24,Libre
01010101,Concepto #2368,H87,10,236.73,2367.3,Libre
01010101,Concepto #2369,H87,9,50.62,455.58,Libre
01010101,Concepto #2370,H87,10,202.7,2027.0,Libre
01010101,Concepto #2371,H87,9,447.98,4031.82,Libre
01010101,Concepto #2372,H87,7,90.5,633.5,Libre
01010101,Concepto #2373,H87,9,300.02,2700.18,Libre
01010101,Concepto #2374,H87,1,313.98,313.98,Libre
01010101,Concepto #2375,H87,2,101.94,203.88,Libre
01010101,Concepto #2376,H87,1,463.99,463.99,Libre
01010101,Concepto #2377,H87,3,194.51,583.53,Libre
01010101,Concepto #2378,H87,8,199.82,1598.56,Libre
01010101,Concepto #2379,H87,1,225.23,225.23,Libre
01010101,Concepto #2380,H87,6,325.47,1952.82,Libre
01010101,Concepto #2381,H87,4,266.94,1067.76,Libre
01010101,Concepto #2382,H87,6,329.46,1976.76,Libre
01010101,Concepto #2383,H87,1,315.52,315.52,Libre
01010101,Concepto #2384,H87,9,420.66,3785.94,Libre
01010101,Concepto #2385,H87,4,363.71,1454.84,Libre
01010101,Concepto #2386,H87,2,114.09,228.18,Libre
01010101,Concepto #2387,H87,4,286.09,1144.36,Libre
01010101,Concepto #2388,H87,6,103.99,623.94,Libre
01010101,Concepto #2389,H87,4,323.82,1295.28,Libre
01010101,Concepto #2390,H87,9,156.16,1405.44,Libre
01010101,Concepto #2391,H87,2,110.56,221.12,Libre
01010101,Concepto #2392,H87,4,467.16,1868.64,Libre
01010101,Concepto #2393,H87,9,462.06,4158.54,Libre
